Date,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical
Sep16_2021,8194899,22079,205530,552,7444283,545086,4032
Sep17_2021,8210187,14758,205948,372,7464456,539783,3963
Sep18_2021,8221641,11454,206363,397,7489120,526158,3687
Sep19_2021,8230973,9332,206560,197,7503479,520934,3667
Sep20_2021,8241819,10730,206881,298,7517210,517728,3703
Sep21_2021,8253805,11986,207288,407,7537118,509399,3621
Sep22_2021,8269690,13412,207760,464,7553452,508478,3526
Sep23_2021,8284735,15044,208224,464,7571788,504723,3532
Sep24_2021,8296882,12280,208803,576,7583794,504285,3518
Sep25_2021,8306607,8826,209070,250,7593891,503646,3402
Sep26_2021,8312506,5896,209300,230,7602061,501145,3379
Sep27_2021,8322576,8549,209757,401,7613998,498821,3289
Sep28_2021,8330790,7956,210186,412,7624969,495635,3220
Sep29_2021,8348700,17910,210601,415,7638439,499660,3153
Sep30_2021,8391451,11589,211853,359,7661059,493412,3088
Oct01_2021,8401862,9747,212143,279,7673101,491491,3088
Oct02_2021,8408288,6426,212353,210,7680049,490759,3045
Oct03_2021,8413760,5472,212597,244,7686727,489309,3020
Oct04_2021,8419515,5677,212799,201,7696184,485405,2898
Oct05_2021,8428155,8423,213129,330,7707706,482086,2837
Oct06_2021,8439671,11454,213434,305,7719837,481166,2837
Oct07_2021,8447581,7910,213760,326,7730242,478345,2811
Oct08_2021,8453637,6004,214037,277,7738370,475996,2792
Oct09_2021,8458657,4873,214229,192,7743063,476131,2768
Oct10_2021,8463359,4521,214462,207,7770467,453196,2782
Oct11_2021,8468771,5240,214663,197,7778594,450280,2767
Oct12_2021,8474254,5453,214924,261,7789326,444694,2746
Oct13_2021,8483599,9170,215169,244,7800822,442298,2732
Oct14_2021,8489735,5919,215356,185,7807948,441121,2638
Oct15_2021,8496008,5787,215588,208,7816259,438851,2559
Oct16_2021,8501260,4585,215860,166,7821560,438530,2544
Oct17_2021,8505243,3867,216054,187,7826770,437109,2536
Oct18_2021,8511708,6360,216219,165,7833810,436369,2595
Oct19_2021,8518181,6379,216461,242,7842844,433566,2548
Oct20_2021,8522685,4512,216707,246,7848434,432234,2534
Oct21_2021,8528134,5449,216956,249,7855424,430444,2511
Oct22_2021,8532793,4655,217142,186,7860669,429672,2410
Oct23_2021,8537305,4512,217332,190,7864133,430530,2425
Oct24_2021,8540523,3181,217484,147,7874957,422772,2416
Oct25_2021,8546275,5722,217647,158,7881858,421380,2411
Oct26_2021,8550914,4639,217863,175,7887359,420302,2445
Oct27_2021,8557588,6676,218145,282,7894115,419899,2469
Oct28_2021,8562593,5005,218344,199,7898564,420256,2320
Oct29_2021,8566855,4264,218514,168,7902327,420585,2262
Oct30_2021,8569603,2748,218630,115,7904159,421385,2255
Oct31_2021,8572901,3017,218761,128,7908309,420402,2218
Nov01_2021,8576935,4034,218922,161,7913691,418893,2199
Nov02_2021,8581186,4143,219105,176,7920267,416385,2223
Nov03_2021,8587229,6043,219298,193,7926595,415907,2196
Nov04_2021,8593177,3853,219613,200,7934375,413718,2211
Nov05_2021,8602124,3293,219766,152,7943339,413548,2181
Nov06_2021,8604884,2760,219912,146,7948863,410638,2175
Nov07_2021,8607438,2554,220054,142,7954073,407840,2193
Nov08_2021,8611339,3901,220213,159,7958367,407288,2159
Nov09_2021,8615586,4243,220404,191,7965689,404022,2137
Nov10_2021,8622739,5157,220624,214,7970234,406410,2102
Nov11_2021,8626723,3984,220802,178,7999491,380959,2084
Nov12_2021,8630369,3646,220956,155,8004057,379885,2038
Nov13_2021,8632896,2348,221080,118,8006019,380326,2006
Nov14_2021,8635434,2503,221215,135,8010504,378244,1990
Nov15_2021,8638750,3305,221346,131,8015776,376145,1988
Nov16_2021,8643482,4719,221528,182,8021845,374626,1936
Nov17_2021,8646932,3299,221674,141,8027150,372608,1945
Nov18_2021,8650468,3536,221833,159,8031107,372028,1920
Nov19_2021,8653998,3530,221940,107,8035222,371336,1915
Nov20_2021,8656821,2823,222043,103,8037183,372095,1910
Nov21_2021,8661257,3048,222157,113,8037254,370067,1904
Nov22_2021,8664388,3131,222276,119,8041668,368665,1883
Nov23_2021,8688565,6417,222472,197,8064444,369839,1907
Nov24_2021,8693461,4845,222610,138,8069446,369595,1888
Nov25_2021,8701102,5722,222825,215,8095738,350729,1896
Nov26_2021,8706839,5737,223161,154,8101028,350839,1864
Nov27_2021,8712635,5743,223283,119,8104796,352745,1855
Nov28_2021,8718075,5440,223354,71,8110492,352418,1866
Nov29_2021,8724513,6273,223520,164,8118132,351049,1915
Nov30_2021,8734978,10465,223666,146,8123794,355697,1845
Dec01_2021,8748387,12802,223815,149,8128490,364261,1849
Dec02_2021,8764813,16423,223980,165,8136110,372902,1824
Dec03_2021,8785604,20710,224093,113,8142640,387050,1827
Dec04_2021,8806171,20567,224195,98,8147659,402496,1820
Dec05_2021,8820857,14686,224277,82,8154762,409997,1837
Dec06_2021,8831758,10757,224420,137,8162325,413192,1813
Dec07_2021,8858301,23708,224560,134,8171890,430027,1801
Dec08_2021,8888314,30007,224715,155,8179125,452615,1797
Dec09_2021,8920899,32406,224824,108,8185082,479119,1798
Dec10_2021,8954319,31610,225168,145,8198820,498456,1794
Dec11_2021,8981868,26855,225316,147,8203146,521531,1797
Dec12_2021,9026624,44751,225426,109,8239647,529676,1540
Dec13_2021,9049565,22934,225558,132,8246770,545361,1518
Dec14_2021,9091580,41795,225708,150,8287241,546754,1363
Dec15_2021,9134295,42655,225863,155,8297482,578888,1370
Dec16_2021,9178628,43623,226003,139,8308249,612314,1401
Dec17_2021,9217515,38347,226124,119,8334512,624799,1418
Dec18_2021,9246634,28911,226258,131,8356797,631480,1459
Dec19_2021,9274775,26009,226353,93,8382795,633494,1485
Dec20_2021,9305726,28442,226626,235,8407150,639812,1493
Dec21_2021,9342198,35682,226798,172,8434224,649023,1544
Dec22_2021,9398063,52716,227118,225,8455016,683728,1615
Dec23_2021,9454543,56480,227314,196,8507653,687340,1647
Dec24_2021,9503555,48862,227500,186,8518043,725727,1708
Dec25_2021,9544668,40834,227669,169,8535600,749067,1743
Dec26_2021,9568340,23672,227820,150,8554432,753718,1740
Dec27_2021,9598332,28579,228065,165,8576578,761284,1777
Dec28_2021,9646247,44340,228245,175,8604440,781117,1808
Dec29_2021,9699019,52690,228515,265,8626949,808218,1997
Dec30_2021,9758598,59579,228790,269,8661622,832757,2084
Dec31_2021,9812593,51057,229030,223,8693019,855034,2112
Jan01_2022,9851071,38478,229207,177,8714765,871539,2146
Jan02_2022,9874096,22921,229357,150,8737732,871382,2160
Jan03_2022,9901561,24771,229610,228,8789752,846533,2282
Jan04_2022,9964117,62059,229978,367,8823273,875152,2250
Jan05_2022,10024451,56085,230304,326,8853036,904102,2246
Jan06_2022,10082333,56116,231085,273,8897692,916503,2240
Jan07_2022,10134286,51030,231426,334,8931934,933843,2421
Jan08_2022,10177900,42153,231741,307,8964690,944364,2468
Jan09_2022,10206897,28997,232011,258,8999157,938581,2415
Jan10_2022,10241286,34236,232303,292,9032024,939806,2596
Jan11_2022,10297068,55782,232666,337,9069297,957952,2640
Jan12_2022,10337408,40340,233080,414,9104831,962305,2654
Jan13_2022,10383698,46211,233423,342,9178137,934939,2556
Jan14_2022,10425891,42193,233744,321,9217910,937038,2552
Jan15_2022,10462852,36961,234132,388,9247664,943828,2717
Jan16_2022,10480152,17163,234380,247,9279076,929455,2714
Jan17_2022,10510562,30197,234785,387,9314210,923498,2679
Jan18_2022,10570016,59057,235117,320,9355841,940975,2969
Jan19_2022,10610185,39978,235526,375,9393158,942424,2943
Jan20_2022,10654577,43978,235874,344,9432518,947103,2908
Jan21_2022,10692123,37158,236213,332,9465053,951770,2909
Jan22_2022,10733460,30922,236598,363,9495215,962548,2888
Jan23_2022,10749941,16335,236819,221,9526462,947555,2829
Jan24_2022,10776369,26387,237215,319,9556482,943564,2727
Jan25_2022,10849086,72441,237604,389,9610291,961567,2725
Jan26_2022,10882232,32728,237932,284,9654762,949913,2700
Jan27_2022,10920217,37985,238321,389,9695882,946386,2645
Jan28_2022,10948064,27760,238649,328,9729299,940487,2638
Jan29_2022,10980150,23426,239046,359,9765715,935757,2538
Jan30_2022,10995496,15330,239299,252,9785660,930898,2523
Jan31_2022,11024086,22161,239603,262,9840204,904340,2418
Feb01_2022,11094739,70574,240084,481,9925859,888857,2435
Feb02_2022,11112810,17966,240401,315,9940984,891484,2417
Feb03_2022,11144534,24386,240932,318,9982189,881472,2396
Feb04_2022,11164209,19560,241320,388,10013319,869627,2393
Feb05_2022,11181824,17620,241605,285,10036573,863703,2384
Feb06_2022,11196687,14637,241826,219,10056621,858296,2344
Feb07_2022,11210447,13653,242269,441,10082216,846018,2257
Feb08_2022,11256742,46295,242879,561,10165683,808227,2227
Feb09_2022,11276224,19345,243436,456,10188362,804269,2219
Feb10_2022,11295063,18839,243856,420,10221940,789100,2231
Feb11_2022,11311342,16231,244203,347,10246477,780495,2185
Feb12_2022,11323118,11776,244609,406,10263105,775233,2173
Feb13_2022,11332375,9257,244722,113,10286114,761368,2163
Feb14_2022,11344106,9600,245175,394,10306364,752396,2144
Feb15_2022,11377672,32108,245611,382,10365015,726759,2123
Feb16_2022,11392205,14533,245814,203,10382533,723569,2150
Feb17_2022,11406907,11948,246441,565,10402645,717532,2173
Feb18_2022,11421027,8677,246992,447,10419928,713818,2159
Feb19_2022,11427511,6480,247422,430,10428464,711334,1992
Feb20_2022,11441002,6767,247646,151,10443766,709299,1984
Feb21_2022,11451931,9307,248027,343,10459172,704441,1938
Feb22_2022,11475430,22126,248249,196,10498340,688481,1894
Feb23_2022,11486313,10890,248514,202,10517818,679621,1875
Feb24_2022,11495961,9582,248691,140,10562045,644863,1863
Feb25_2022,11505962,9981,248910,218,10579257,637433,1862
Feb26_2022,11512591,6629,249073,163,10590814,632342,1845
Feb27_2022,11519531,5565,249261,147,10602514,627394,1845
Feb28_2022,11525964,6278,249533,269,10614895,621174,1820
Mar01_2022,11541239,15236,249635,102,10645718,605524,1820
Mar02_2022,11548266,5670,249759,84,10657138,601007,1820
Mar03_2022,11555091,6825,249887,128,10669846,594996,1816
Mar04_2022,11561655,5326,249960,55,10679434,591899,1750
Mar05_2022,11568731,5574,250060,70,10690999,587310,1701
Mar06_2022,11572187,3453,250106,46,10696389,585330,1705
Mar07_2022,11576671,3847,250238,111,10725849,560221,1663
Mar08_2022,11589687,12960,251261,70,10708731,532566,1650
Mar09_2022,11606912,5102,251381,74,10714556,543730,1645
Mar10_2022,11611691,4239,251458,57,10723929,539058,1635
Mar11_2022,11618028,6304,251670,94,10729048,540052,1567
Mar12_2022,11628591,2341,251697,14,10732482,547154,1559
Mar13_2022,11631194,2080,251743,31,10738538,543655,1554
Mar14_2022,11633525,1950,251781,22,10745122,539312,1549
Mar15_2022,11645050,11342,251809,25,10759626,536303,1512
Mar16_2022,11649337,3649,251865,54,10767105,533008,1505
Mar17_2022,11652330,2993,251953,88,10770842,532130,1508
Mar18_2022,11654684,2354,252004,51,10773571,531701,1497
Mar19_2022,11656582,1898,252028,24,10775607,531539,1479
Mar20_2022,11657902,1320,252040,12,10777931,530522,1484
Mar21_2022,11659846,1661,252066,26,10781955,528358,1479
Mar22_2022,11674737,10875,252193,27,9811404,508073,1458
Mar23_2022,11682499,2246,252298,20,9822527,504600,1443
Mar24_2022,11685656,3157,252339,41,9827466,502777,1416
Mar25_2022,11688050,2394,252396,23,9831930,500624,1416
Mar26_2022,11690131,2029,252430,34,9835569,499032,1419
Mar27_2022,11691492,1361,252441,11,9840183,495768,1420
Mar28_2022,11693189,1396,252455,14,9844806,492802,1412
Mar29_2022,11753164,11967,252761,28,9906586,488686,1355
Mar30_2022,11755704,2540,252809,48,9911024,486722,1338
Mar31_2022,11758570,2669,252835,26,9914263,486299,1344
Apr01_2022,11760951,2377,252853,18,9921093,481832,1352
Apr02_2022,11762955,1858,252868,15,9923785,481129,1354
Apr03_2022,11764015,1059,252873,4,9927824,478145,1354
Apr04_2022,11769753,1633,252942,13,9938406,473220,1353
Apr05_2022,11784585,13302,253075,31,9947352,477580,1341
Apr06_2022,11787148,2563,253098,23,9949551,477921,1340
Apr07_2022,11789256,2108,253107,9,9953953,475618,1341
Apr08_2022,11791323,1831,253119,12,9958351,473275,1345
Apr09_2022,11792830,1507,253138,19,9958705,474407,1340
Apr10_2022,11793953,1096,253144,2,9961420,472809,1332
